raceID,name,year,winner,round_count,round_elected,round_eliminated,round_01_vote,round_02_vote,round_03_vote,round_04_vote,round_05_vote,round_06_vote,round_07_vote,round_08_vote,round_09_vote,round_10_vote,round_11_vote,round_12_vote,round_13_vote,round_14_vote,round_15_vote
NewYorkCity_20210622_REPCouncilMember15thCouncilDistrict,Ariel Rivera-Diaz,2021,True,2,2.0,,78,80,,,,,,,,,,,,,
NewYorkCity_20210622_REPCouncilMember15thCouncilDistrict,Aramis Ocasio,2021,False,2,,2.0,66,69,,,,,,,,,,,,,
NewYorkCity_20210622_REPCouncilMember15thCouncilDistrict,Write-ins,2021,False,2,,1.0,15,,,,,,,,,,,,,,
NewYorkCity_20210622_REPCouncilMember15thCouncilDistrict,Inactive ballots,2021,False,2,,,0,10,,,,,,,,,,,,,
NewYorkCity_20210622_CONCouncilMember19thCouncilDistrict,John-Alexander Sakelos,2021,True,1,1.0,,107,,,,,,,,,,,,,,
NewYorkCity_20210622_CONCouncilMember19thCouncilDistrict,Dawn A. Anatra,2021,False,1,,1.0,10,,,,,,,,,,,,,,
NewYorkCity_20210622_CONCouncilMember19thCouncilDistrict,Write-ins,2021,False,1,,1.0,4,,,,,,,,,,,,,,
NewYorkCity_20210622_CONCouncilMember19thCouncilDistrict,Inactive ballots,2021,False,1,,,0,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember13thCouncilDistrict,Marjorie Velazquez,2021,True,1,1.0,,5608,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember13thCouncilDistrict,Monique S. Johnson,2021,False,1,,1.0,2575,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember13thCouncilDistrict,Irene Estrada,2021,False,1,,1.0,600,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember13thCouncilDistrict,Marilyn Soto,2021,False,1,,1.0,585,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember13thCouncilDistrict,John Perez,2021,False,1,,1.0,545,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember13thCouncilDistrict,Write-ins,2021,False,1,,1.0,47,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember13thCouncilDistrict,Inactive ballots,2021,False,1,,,0,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember16thCouncilDistrict,Althea V. Stevens,2021,True,1,1.0,,5125,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember16thCouncilDistrict,Ahmadou T. Diallo,2021,False,1,,1.0,2075,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember16thCouncilDistrict,Abdourahamane Diallo,2021,False,1,,1.0,2046,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember16thCouncilDistrict,Yves T. Filius,2021,False,1,,1.0,795,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember16thCouncilDistrict,Write-ins,2021,False,1,,1.0,71,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember16thCouncilDistrict,Inactive ballots,2021,False,1,,,0,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember17thCouncilDistrict,Rafael Salamanca Jr.,2021,True,1,1.0,,5428,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember17thCouncilDistrict,Helen Hines,2021,False,1,,1.0,3539,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember17thCouncilDistrict,Write-ins,2021,False,1,,1.0,82,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember17thCouncilDistrict,Inactive ballots,2021,False,1,,,0,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember21stCouncilDistrict,Francisco P. Moya,2021,True,1,1.0,,3533,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember21stCouncilDistrict,Ingrid P. Gomez,2021,False,1,,1.0,1248,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember21stCouncilDistrict,David Aiken,2021,False,1,,1.0,1115,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember21stCouncilDistrict,George Onuorah,2021,False,1,,1.0,481,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember21stCouncilDistrict,Talea E. Wufka,2021,False,1,,1.0,438,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember21stCouncilDistrict,Write-ins,2021,False,1,,1.0,34,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember21stCouncilDistrict,Inactive ballots,2021,False,1,,,0,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember24thCouncilDistrict,James F. Gennaro,2021,True,1,1.0,,8062,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember24thCouncilDistrict,Moumita Ahmed,2021,False,1,,1.0,3020,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember24thCouncilDistrict,Saifur R. Khan,2021,False,1,,1.0,1147,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember24thCouncilDistrict,Mohammed Uddin,2021,False,1,,1.0,1123,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember24thCouncilDistrict,Write-ins,2021,False,1,,1.0,56,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember24thCouncilDistrict,Inactive ballots,2021,False,1,,,0,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember28thCouncilDistrict,Adrienne E. Adams,2021,True,1,1.0,,7490,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember28thCouncilDistrict,Japneet Singh,2021,False,1,,1.0,3379,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember28thCouncilDistrict,Ruben Wills,2021,False,1,,1.0,3105,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember28thCouncilDistrict,Write-ins,2021,False,1,,1.0,61,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember28thCouncilDistrict,Inactive ballots,2021,False,1,,,0,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember2ndCouncilDistrict,Carlina Rivera,2021,True,1,1.0,,15464,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember2ndCouncilDistrict,Erin Hussein,2021,False,1,,1.0,5709,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember2ndCouncilDistrict,Write-ins,2021,False,1,,1.0,169,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember2ndCouncilDistrict,Inactive ballots,2021,False,1,,,0,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember30thCouncilDistrict,Robert F. Holden,2021,True,1,1.0,,5250,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember30thCouncilDistrict,Juan D. Ardila,2021,False,1,,1.0,4324,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember30thCouncilDistrict,Write-ins,2021,False,1,,1.0,38,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember30thCouncilDistrict,Inactive ballots,2021,False,1,,,0,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember31stCouncilDistrict,Selvena Brooks-Powers,2021,True,1,1.0,,10807,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember31stCouncilDistrict,Nancy J. Martinez,2021,False,1,,1.0,3049,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember31stCouncilDistrict,Nicole S. Lee,2021,False,1,,1.0,2039,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember31stCouncilDistrict,Write-ins,2021,False,1,,1.0,136,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember31stCouncilDistrict,Inactive ballots,2021,False,1,,,0,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember34thCouncilDistrict,Jennifer Gutierrez,2021,True,1,1.0,,13065,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember34thCouncilDistrict,Scott Murphy,2021,False,1,,1.0,1406,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember34thCouncilDistrict,Andy J. Marte,2021,False,1,,1.0,1263,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember34thCouncilDistrict,Lutchi Gayot,2021,False,1,,1.0,630,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember34thCouncilDistrict,Write-ins,2021,False,1,,1.0,74,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember34thCouncilDistrict,Inactive ballots,2021,False,1,,,0,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember41stCouncilDistrict,Darlene Mealy,2021,True,1,1.0,,8849,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember41stCouncilDistrict,Alicka Tani Ampry-Samuel,2021,False,1,,1.0,6507,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember41stCouncilDistrict,Write-ins,2021,False,1,,1.0,91,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember41stCouncilDistrict,Inactive ballots,2021,False,1,,,0,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember45thCouncilDistrict,Farah N. Louis,2021,True,1,1.0,,14544,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember45thCouncilDistrict,Anthony Beckford,2021,False,1,,1.0,3819,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember45thCouncilDistrict,Cyril F. Joseph,2021,False,1,,1.0,818,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember45thCouncilDistrict,Write-ins,2021,False,1,,1.0,116,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember45thCouncilDistrict,Inactive ballots,2021,False,1,,,0,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember6thCouncilDistrict,Gale A. Brewer,2021,True,1,1.0,,21594,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember6thCouncilDistrict,Maria Danzilo,2021,False,1,,1.0,5834,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember6thCouncilDistrict,Sara Lind,2021,False,1,,1.0,5166,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember6thCouncilDistrict,Jeffrey Omura,2021,False,1,,1.0,3922,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember6thCouncilDistrict,David Gold,2021,False,1,,1.0,1867,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember6thCouncilDistrict,Zachary Tov Weiner,2021,False,1,,1.0,959,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember6thCouncilDistrict,Write-ins,2021,False,1,,1.0,57,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember6thCouncilDistrict,Inactive ballots,2021,False,1,,,0,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember8thCouncilDistrict,Diana I. Ayala,2021,True,1,1.0,,6621,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember8thCouncilDistrict,Tamika Mapp,2021,False,1,,1.0,3391,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember8thCouncilDistrict,Antoinette D. Glover,2021,False,1,,1.0,1077,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember8thCouncilDistrict,Manuel Onativia,2021,False,1,,1.0,512,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember8thCouncilDistrict,Write-ins,2021,False,1,,1.0,121,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMCouncilMember8thCouncilDistrict,Inactive ballots,2021,False,1,,,0,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMPublicAdvocateCitywide,Jumaane D. Williams,2021,True,1,1.0,,572762,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMPublicAdvocateCitywide,Anthony L. Herbert,2021,False,1,,1.0,173858,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMPublicAdvocateCitywide,Theo Bruce Chino Tavarez,2021,False,1,,1.0,64053,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMPublicAdvocateCitywide,Write-ins,2021,False,1,,1.0,8049,,,,,,,,,,,,,,
NewYorkCity_20210622_DEMPublicAdvocateCitywide,Inactive ballots,2021,False,1,,,0,,,,,,,,,,,,,,
NewYorkCity_20210622_REPCouncilMember19thCouncilDistrict,Vickie Paladino,2021,True,1,1.0,,1765,,,,,,,,,,,,,,
NewYorkCity_20210622_REPCouncilMember19thCouncilDistrict,John-Alexander Sakelos,2021,False,1,,1.0,1608,,,,,,,,,,,,,,
NewYorkCity_20210622_REPCouncilMember19thCouncilDistrict,Write-ins,2021,False,1,,1.0,47,,,,,,,,,,,,,,
NewYorkCity_20210622_REPCouncilMember19thCouncilDistrict,Inactive ballots,2021,False,1,,,0,,,,,,,,,,,,,,
NewYorkCity_20210622_REPCouncilMember23rdCouncilDistrict,James F. Reilly,2021,True,1,1.0,,1040,,,,,,,,,,,,,,
NewYorkCity_20210622_REPCouncilMember23rdCouncilDistrict,Alex Amoroso,2021,False,1,,1.0,461,,,,,,,,,,,,,,
NewYorkCity_20210622_REPCouncilMember23rdCouncilDistrict,Write-ins,2021,False,1,,1.0,63,,,,,,,,,,,,,,
NewYorkCity_20210622_REPCouncilMember23rdCouncilDistrict,Inactive ballots,2021,False,1,,,0,,,,,,,,,,,,,,
NewYorkCity_20210622_REPCouncilMember24thCouncilDistrict,Timothy Rosen,2021,True,1,1.0,,478,,,,,,,,,,,,,,
NewYorkCity_20210622_REPCouncilMember24thCouncilDistrict,Angelo King,2021,False,1,,1.0,292,,,,,,,,,,,,,,
NewYorkCity_20210622_REPCouncilMember24thCouncilDistrict,Write-ins,2021,False,1,,1.0,37,,,,,,,,,,,,,,
NewYorkCity_20210622_REPCouncilMember24thCouncilDistrict,Inactive ballots,2021,False,1,,,0,,,,,,,,,,,,,,
NewYorkCity_20210622_REPCouncilMember32ndCouncilDistrict,Joann Ariola,2021,True,1,1.0,,2378,,,,,,,,,,,,,,
NewYorkCity_20210622_REPCouncilMember32ndCouncilDistrict,Stephen A. Sirgiovanni,2021,False,1,,1.0,494,,,,,,,,,,,,,,
NewYorkCity_20210622_REPCouncilMember32ndCouncilDistrict,Write-ins,2021,False,1,,1.0,28,,,,,,,,,,,,,,
NewYorkCity_20210622_REPCouncilMember32ndCouncilDistrict,Inactive ballots,2021,False,1,,,0,,,,,,,,,,,,,,
NewYorkCity_20210622_REPMayorCitywide,Curtis A. Sliwa,2021,True,1,1.0,,40794,,,,,,,,,,,,,,
NewYorkCity_20210622_REPMayorCitywide,Fernando Mateo,2021,False,1,,1.0,16719,,,,,,,,,,,,,,
NewYorkCity_20210622_REPMayorCitywide,Write-ins,2021,False,1,,1.0,2536,,,,,,,,,,,,,,
NewYorkCity_20210622_REPMayorCitywide,Inactive ballots,2021,False,1,,,0,,,,,,,,,,,,,,
